# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -2.7424235 eV
#   Energy (eV)     DOS(spin up)    DOS(spin down)
    10.65300000      0.00000000      0.00000000
    10.65500000      0.00000000      0.00000000
    10.65700000      0.00000000      0.00000000
    10.65900000      0.00000000      0.00000000
    10.66100000      0.00000000      0.00000000
    10.66300000      0.00000000      0.00000000
    10.66500000      0.00000000      0.00000000
    10.66700000      0.00000000      0.00000000
    10.66900000      0.00000000      0.00000000
    10.67100000      0.00000000      0.00000000
    10.67300000      0.00000000      0.00000000
    10.67500000      0.00000000      0.00000000
    10.67700000      0.00000000      0.00000000
    10.67900000      0.00000000      0.00000000
    10.68100000      0.00000000      0.00000000
    10.68300000      0.00000000      0.00000000
    10.68500000      0.00000000      0.00000000
    10.68700000      0.00000000      0.00000000
    10.68900000      0.00000000      0.00000000
    10.69100000      0.00000000      0.00000000
    10.69300000      0.00000000      0.00000000
    10.69500000      0.00000000      0.00000000
    10.69700000      0.00000000      0.00000000
    10.69900000      0.00000000      0.00000000
    10.70100000      0.00000000      0.00000000
    10.70300000      0.00000000      0.00000000
    10.70500000      0.00000000      0.00000000
    10.70700000      0.00000000      0.00000000
    10.70900000      0.00000000      0.00000000
    10.71100000      0.00000000      0.00000000
    10.71300000      0.00000000      0.00000000
    10.71500000      0.00000000      0.00000000
    10.71700000      0.00000000      0.00000000
    10.71900000      0.00000000      0.00000000
    10.72100000      0.00000000      0.00000000
    10.72300000      0.00000000      0.00000000
    10.72500000      0.00000000      0.00000000
    10.72700000      0.00000000      0.00000000
    10.72900000      0.00000000      0.00000000
    10.73100000      0.00000000      0.00000000
    10.73300000      0.00000000      0.00000000
    10.73500000      0.00000000      0.00000000
    10.73700000      0.00000000      0.00000000
    10.73900000      0.00000000      0.00000000
    10.74100000      0.00000000      0.00000000
    10.74300000      0.00000000      0.00000000
    10.74500000      0.00000000      0.00000000
    10.74700000      0.00000000      0.00000000
    10.74900000      0.00000000      0.00000000
    10.75100000      0.00000000      0.00000000
    10.75300000      0.00000000      0.00000000
    10.75500000      0.00000000      0.00000000
    10.75700000      0.00000000      0.00000000
    10.75900000      0.00000000      0.00000000
    10.76100000      0.00000000      0.00000000
    10.76300000      0.00000000      0.00000000
    10.76500000      0.00000000      0.00000000
    10.76700000      0.00000000      0.00000000
    10.76900000      0.00000000      0.00000000
    10.77100000      0.00000000      0.00000000
    10.77300000      0.00000000      0.00000000
    10.77500000      0.00000000      0.00000000
    10.77700000      0.00000000      0.00000000
    10.77900000      0.00000000      0.00000000
    10.78100000      0.00000000      0.00000000
    10.78300000      0.00000000      0.00000000
    10.78500000      0.00000000      0.00000000
    10.78700000      0.00000000      0.00000000
    10.78900000      0.00000000      0.00000000
    10.79100000      0.00000000      0.00000000
    10.79300000      0.00000000      0.00000000
    10.79500000      0.00000000      0.00000000
    10.79700000      0.00000000      0.00000000
    10.79900000      0.00000000      0.00000000
    10.80100000      0.00000000      0.00000000
    10.80300000      0.00000000      0.00000000
    10.80500000      0.00000000      0.00000000
    10.80700000      0.00000000      0.00000000
    10.80900000      0.00000000      0.00000000
    10.81100000      0.00000000      0.00000000
    10.81300000      0.00000000      0.00000000
    10.81500000      0.00000000      0.00000000
    10.81700000      0.00000000      0.00000000
    10.81900000      0.00000000      0.00000000
    10.82100000      0.00000000      0.00000000
    10.82300000      0.00000000      0.00000000
    10.82500000      0.00000000      0.00000000
    10.82700000      0.00000000      0.00000000
    10.82900000      0.00000000      0.00000000
    10.83100000      0.00000000      0.00000000
    10.83300000      0.00000000      0.00000000
    10.83500000      0.00000000      0.00000000
    10.83700000      0.00000000      0.00000000
    10.83900000      0.00000000      0.00000000
    10.84100000      0.00000000      0.00000000
    10.84300000      0.00000000      0.00000000
    10.84500000      0.00000000      0.00000000
    10.84700000      0.00000000      0.00000000
    10.84900000      0.00000000      0.00000000
    10.85100000      0.00000000      0.00000000
    10.85300000      0.00000000      0.00000000
    10.85500000      0.00000000      0.00000000
    10.85700000      0.00000000      0.00000000
    10.85900000      0.00000000      0.00000000
    10.86100000      0.00000000      0.00000000
    10.86300000      0.00000000      0.00000000
    10.86500000      0.00000000      0.00000000
    10.86700000      0.00000000      0.00000000
    10.86900000      0.00000000      0.00000000
    10.87100000      0.00000000      0.00000000
    10.87300000      0.00000000      0.00000000
    10.87500000      0.00000000      0.00000000
    10.87700000      0.00000000      0.00000000
    10.87900000      0.00000000      0.00000000
    10.88100000      0.00000000      0.00000000
    10.88300000      0.00000000      0.00000000
    10.88500000      0.00000000      0.00000000
    10.88700000      0.00000000      0.00000000
    10.88900000      0.00000000      0.00000000
    10.89100000      0.00000000      0.00000000
    10.89300000      0.00000000      0.00000000
    10.89500000      0.00000000      0.00000000
    10.89700000      0.00000000      0.00000000
    10.89900000      0.00000000      0.00000000
    10.90100000      0.00000000      0.00000000
    10.90300000      0.00000000      0.00000000
    10.90500000      0.00000000      0.00000000
    10.90700000      0.00000000      0.00000000
    10.90900000      0.00000000      0.00000000
    10.91100000      0.00000000      0.00000000
    10.91300000      0.00000000      0.00000000
    10.91500000      0.00000000      0.00000000
    10.91700000      0.00000000      0.00000000
    10.91900000      0.00000000      0.00000000
    10.92100000      0.00000000      0.00000000
    10.92300000      0.00000000      0.00000000
    10.92500000      0.00000000      0.00000000
    10.92700000      0.00000000      0.00000000
    10.92900000      0.00000000      0.00000000
    10.93100000      0.00000000      0.00000000
    10.93300000      0.00000000      0.00000000
    10.93500000      0.00000000      0.00000000
    10.93700000      0.00000000      0.00000000
    10.93900000      0.00000000      0.00000000
    10.94100000      0.00000000      0.00000000
    10.94300000      0.00000000      0.00000000
    10.94500000      0.00000000      0.00000000
    10.94700000      0.00000000      0.00000000
    10.94900000      0.00000000      0.00000000
    10.95100000      0.00000000      0.00000000
    10.95300000      0.00000000      0.00000000
    10.95500000      0.00000000      0.00000000
    10.95700000      0.00000000      0.00000000
    10.95900000      0.00000000      0.00000000
    10.96100000      0.00000000      0.00000000
    10.96300000      0.00000000      0.00000000
    10.96500000      0.00000000      0.00000000
    10.96700000      0.00000000      0.00000000
    10.96900000      0.00000000      0.00000000
    10.97100000      0.00000000      0.00000000
    10.97300000      0.00000000      0.00000000
    10.97500000      0.00000000      0.00000000
    10.97700000      0.00000000      0.00000000
    10.97900000      0.00000000      0.00000000
    10.98100000      0.00000000      0.00000000
    10.98300000      0.00000000      0.00000000
    10.98500000      0.00000000      0.00000000
    10.98700000      0.00000000      0.00000000
    10.98900000      0.00000000      0.00000000
    10.99100000      0.00000000      0.00000000
    10.99300000      0.00000000      0.00000000
    10.99500000      0.00000000      0.00000000
    10.99700000      0.00000000      0.00000000
    10.99900000      0.00000000      0.00000000
    11.00100000      0.00000000      0.00000000
    11.00300000      0.00000000      0.00000000
    11.00500000      0.00000000      0.00000000
    11.00700000      0.00000000      0.00000000
    11.00900000      0.00000000      0.00000000
    11.01100000      0.00000000      0.00000000
    11.01300000      0.00000000      0.00000000
    11.01500000      0.00000000      0.00000000
    11.01700000      0.00000000      0.00000000
    11.01900000      0.00000000      0.00000000
    11.02100000      0.00000000      0.00000000
    11.02300000      0.00000000      0.00000000
    11.02500000      0.00000000      0.00000000
    11.02700000      0.00000000      0.00000000
    11.02900000      0.00000000      0.00000000
    11.03100000      0.00000000      0.00000000
    11.03300000      0.00000000      0.00000000
    11.03500000      0.00000000      0.00000000
    11.03700000      0.00000000      0.00000000
    11.03900000      0.00000000      0.00000000
    11.04100000      0.00000000      0.00000000
    11.04300000      0.00000000      0.00000000
    11.04500000      0.00000000      0.00000000
    11.04700000      0.00000000      0.00000000
    11.04900000      0.00000000      0.00000000
    11.05100000      0.00000000      0.00000000
    11.05300000      0.00000000      0.00000000
    11.05500000      0.00000000      0.00000000
    11.05700000      0.00000000      0.00000000
    11.05900000      0.00000000      0.00000000
    11.06100000      0.00000000      0.00000000
    11.06300000      0.00000000      0.00000000
